Nov 01 2021     12:16:35 pm     Elt: 000000 Seconds.  Real Time: 000484
ID: No spectrum identifier defined
Memory Size: 2048 Chls  Conversion Gain: 2048  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,        0, 000
  14,        0, 000
  15,        0, 000
  16,        0, 000
  17,        0, 000
  18,        0, 000
  19,        0, 000
  20,        0, 000
  21,        0, 000
  22,        0, 000
  23,        0, 000
  24,        0, 000
  25,        0, 000
  26,        0, 000
  27,        1, 000
  28,      251, 000
  29,     1304, 000
  30,     1402, 000
  31,     1216, 000
  32,      994, 000
  33,      944, 000
  34,      848, 000
  35,      840, 000
  36,      857, 000
  37,      813, 000
  38,      805, 000
  39,      791, 000
  40,      767, 000
  41,      744, 000
  42,      734, 000
  43,      745, 000
  44,      725, 000
  45,      684, 000
  46,      712, 000
  47,      695, 000
  48,      662, 000
  49,      668, 000
  50,      638, 000
  51,      627, 000
  52,      615, 000
  53,      639, 000
  54,      643, 000
  55,      613, 000
  56,      636, 000
  57,      642, 000
  58,      595, 000
  59,      599, 000
  60,      605, 000
  61,      567, 000
  62,      626, 000
  63,      619, 000
  64,      606, 000
  65,      631, 000
  66,      636, 000
  67,      628, 000
  68,      580, 000
  69,      616, 000
  70,      640, 000
  71,      590, 000
  72,      581, 000
  73,      659, 000
  74,      664, 000
  75,      673, 000
  76,      650, 000
  77,      633, 000
  78,      666, 000
  79,      641, 000
  80,      648, 000
  81,      660, 000
  82,      645, 000
  83,      684, 000
  84,      669, 000
  85,      653, 000
  86,      708, 000
  87,      669, 000
  88,      705, 000
  89,      692, 000
  90,      658, 000
  91,      696, 000
  92,      634, 000
  93,      710, 000
  94,      666, 000
  95,      642, 000
  96,      676, 000
  97,      728, 000
  98,      655, 000
  99,      657, 000
 100,      738, 000
 101,      692, 000
 102,      696, 000
 103,      734, 000
 104,      697, 000
 105,      730, 000
 106,      741, 000
 107,      712, 000
 108,      766, 000
 109,      742, 000
 110,      692, 000
 111,      735, 000
 112,      768, 000
 113,      689, 000
 114,      766, 000
 115,      759, 000
 116,      776, 000
 117,      750, 000
 118,      744, 000
 119,      761, 000
 120,      754, 000
 121,      734, 000
 122,      727, 000
 123,      719, 000
 124,      770, 000
 125,      781, 000
 126,      778, 000
 127,      772, 000
 128,      775, 000
 129,      739, 000
 130,      752, 000
 131,      769, 000
 132,      764, 000
 133,      760, 000
 134,      791, 000
 135,      750, 000
 136,      775, 000
 137,      818, 000
 138,      822, 000
 139,      748, 000
 140,      747, 000
 141,      776, 000
 142,      801, 000
 143,      792, 000
 144,      776, 000
 145,      814, 000
 146,      731, 000
 147,      765, 000
 148,      805, 000
 149,      814, 000
 150,      818, 000
 151,      800, 000
 152,      821, 000
 153,      814, 000
 154,      786, 000
 155,      765, 000
 156,      787, 000
 157,      788, 000
 158,      775, 000
 159,      733, 000
 160,      773, 000
 161,      778, 000
 162,      824, 000
 163,      815, 000
 164,      753, 000
 165,      814, 000
 166,      799, 000
 167,      784, 000
 168,      763, 000
 169,      781, 000
 170,      773, 000
 171,      790, 000
 172,      789, 000
 173,      803, 000
 174,      781, 000
 175,      764, 000
 176,      770, 000
 177,      763, 000
 178,      849, 000
 179,      765, 000
 180,      827, 000
 181,      777, 000
 182,      801, 000
 183,      766, 000
 184,      767, 000
 185,      847, 000
 186,      785, 000
 187,      835, 000
 188,      819, 000
 189,      819, 000
 190,      767, 000
 191,      793, 000
 192,      757, 000
 193,      767, 000
 194,      756, 000
 195,      783, 000
 196,      763, 000
 197,      745, 000
 198,      791, 000
 199,      761, 000
 200,      780, 000
 201,      728, 000
 202,      784, 000
 203,      784, 000
 204,      795, 000
 205,      742, 000
 206,      758, 000
 207,      762, 000
 208,      757, 000
 209,      773, 000
 210,      771, 000
 211,      804, 000
 212,      816, 000
 213,      788, 000
 214,      756, 000
 215,      777, 000
 216,      743, 000
 217,      761, 000
 218,      761, 000
 219,      781, 000
 220,      770, 000
 221,      749, 000
 222,      752, 000
 223,      755, 000
 224,      673, 000
 225,      745, 000
 226,      746, 000
 227,      769, 000
 228,      720, 000
 229,      797, 000
 230,      713, 000
 231,      746, 000
 232,      739, 000
 233,      763, 000
 234,      702, 000
 235,      763, 000
 236,      763, 000
 237,      716, 000
 238,      731, 000
 239,      756, 000
 240,      689, 000
 241,      750, 000
 242,      740, 000
 243,      685, 000
 244,      712, 000
 245,      733, 000
 246,      704, 000
 247,      693, 000
 248,      730, 000
 249,      721, 000
 250,      680, 000
 251,      676, 000
 252,      704, 000
 253,      727, 000
 254,      668, 000
 255,      741, 000
 256,      687, 000
 257,      675, 000
 258,      682, 000
 259,      700, 000
 260,      678, 000
 261,      712, 000
 262,      715, 000
 263,      669, 000
 264,      693, 000
 265,      713, 000
 266,      691, 000
 267,      722, 000
 268,      672, 000
 269,      682, 000
 270,      647, 000
 271,      679, 000
 272,      675, 000
 273,      697, 000
 274,      704, 000
 275,      744, 000
 276,      687, 000
 277,      630, 000
 278,      728, 000
 279,      685, 000
 280,      681, 000
 281,      651, 000
 282,      679, 000
 283,      608, 000
 284,      632, 000
 285,      692, 000
 286,      661, 000
 287,      684, 000
 288,      619, 000
 289,      629, 000
 290,      611, 000
 291,      627, 000
 292,      620, 000
 293,      595, 000
 294,      617, 000
 295,      621, 000
 296,      615, 000
 297,      641, 000
 298,      631, 000
 299,      575, 000
 300,      588, 000
 301,      607, 000
 302,      608, 000
 303,      640, 000
 304,      603, 000
 305,      605, 000
 306,      600, 000
 307,      586, 000
 308,      604, 000
 309,      587, 000
 310,      587, 000
 311,      625, 000
 312,      583, 000
 313,      554, 000
 314,      574, 000
 315,      637, 000
 316,      530, 000
 317,      601, 000
 318,      566, 000
 319,      604, 000
 320,      605, 000
 321,      592, 000
 322,      546, 000
 323,      562, 000
 324,      592, 000
 325,      572, 000
 326,      549, 000
 327,      563, 000
 328,      587, 000
 329,      552, 000
 330,      579, 000
 331,      585, 000
 332,      533, 000
 333,      487, 000
 334,      548, 000
 335,      571, 000
 336,      530, 000
 337,      532, 000
 338,      563, 000
 339,      543, 000
 340,      561, 000
 341,      570, 000
 342,      536, 000
 343,      516, 000
 344,      541, 000
 345,      547, 000
 346,      526, 000
 347,      559, 000
 348,      532, 000
 349,      513, 000
 350,      481, 000
 351,      520, 000
 352,      523, 000
 353,      516, 000
 354,      552, 000
 355,      485, 000
 356,      507, 000
 357,      463, 000
 358,      457, 000
 359,      499, 000
 360,      455, 000
 361,      528, 000
 362,      468, 000
 363,      504, 000
 364,      509, 000
 365,      490, 000
 366,      479, 000
 367,      475, 000
 368,      472, 000
 369,      476, 000
 370,      491, 000
 371,      462, 000
 372,      510, 000
 373,      495, 000
 374,      448, 000
 375,      463, 000
 376,      458, 000
 377,      457, 000
 378,      430, 000
 379,      502, 000
 380,      429, 000
 381,      438, 000
 382,      456, 000
 383,      451, 000
 384,      450, 000
 385,      460, 000
 386,      490, 000
 387,      433, 000
 388,      398, 000
 389,      410, 000
 390,      413, 000
 391,      456, 000
 392,      423, 000
 393,      430, 000
 394,      412, 000
 395,      438, 000
 396,      396, 000
 397,      428, 000
 398,      416, 000
 399,      433, 000
 400,      419, 000
 401,      392, 000
 402,      415, 000
 403,      421, 000
 404,      389, 000
 405,      361, 000
 406,      378, 000
 407,      395, 000
 408,      426, 000
 409,      430, 000
 410,      405, 000
 411,      417, 000
 412,      412, 000
 413,      374, 000
 414,      384, 000
 415,      364, 000
 416,      403, 000
 417,      355, 000
 418,      378, 000
 419,      374, 000
 420,      385, 000
 421,      376, 000
 422,      383, 000
 423,      383, 000
 424,      366, 000
 425,      352, 000
 426,      344, 000
 427,      359, 000
 428,      327, 000
 429,      368, 000
 430,      387, 000
 431,      331, 000
 432,      333, 000
 433,      344, 000
 434,      319, 000
 435,      358, 000
 436,      338, 000
 437,      326, 000
 438,      292, 000
 439,      328, 000
 440,      341, 000
 441,      346, 000
 442,      343, 000
 443,      303, 000
 444,      329, 000
 445,      334, 000
 446,      327, 000
 447,      335, 000
 448,      307, 000
 449,      302, 000
 450,      304, 000
 451,      291, 000
 452,      283, 000
 453,      300, 000
 454,      304, 000
 455,      289, 000
 456,      311, 000
 457,      283, 000
 458,      300, 000
 459,      260, 000
 460,      268, 000
 461,      288, 000
 462,      286, 000
